student_id,year,days_in_hostel,past_escalation_count,behavior_count_7d,behavior_count_30d,severe_behavior_count_30d,behavior_weighted_score_30d,days_since_last_behavior,incident_count_30d,severe_incident_count_30d,incident_trend_slope,complaint_count_30d,high_severity_complaint_count_30d,complaint_growth_rate,avg_stress_4weeks,stress_trend_slope,mood_instability_score,missed_survey_count,block_risk_score,floor_risk_score,room_risk_score,roommate_avg_risk_score,risk_score,risk_level
S_1253,1,465,0,1,5,0,0.13547618725056695,54,0.0,0,0.204,0.57142848979593,2,0.91,0.8555554604938377,0.309,8.0,3,0.8040198984874626,3.77,0.8274997931250516,1.94,11.07297140756264,Low
S_1254,3,241,0,1,1,0,0.14166666329365085,50,0.0,0,0.818,0.857142734693895,2,0.95,0.9999998888889013,0.474,1.3,2,0.7889445253908228,1.59,0.9349997662500584,1.21,11.166229183826387,Low
S_1255,2,255,3,0,1,0,0.22785713743197294,55,0.33333322222225925,0,0.77,0.857142734693895,1,0.3,0.4888888345679073,-0.052,5.9,4,0.2562813426428787,4.58,0.44749988812502794,1.48,20.871804170947144,High
S_1256,1,951,0,1,2,0,0.04833333218253972,23,0.33333322222225925,0,-0.431,0.9999998571428775,1,0.66,0.26666663703704035,-0.462,5.0,5,0.4899496256407976,1.1,0.23249994187501452,1.43,6.835948798002099,Low
S_1257,1,356,1,1,5,0,0.029285713588435392,31,0.0,0,-0.494,0.57142848979593,1,0.85,0.6777777024691441,-0.457,2.0,5,0.47738681472693095,3.06,0.2199999450000137,3.37,14.007433932491557,Medium
S_1258,3,392,1,1,1,0,0.0035714284863945607,38,0.33333322222225925,0,0.283,0.7142856122449125,0,0.76,0.3999999555555605,0.064,8.1,0,0.5753767398550905,3.82,0.4674998831250292,2.44,14.157661549387617,Medium
S_1259,2,237,0,0,0,0,0.3242857065646261,36,0.6666664444445185,0,0.072,0.7142856122449125,2,0.44,0.31111107654321374,-0.219,1.3,4,0.26381902919119865,4.19,0.7199998200000449,4.73,16.06057957633819,Medium
S_1260,4,157,0,0,1,1,0.10499999750000005,37,0.33333322222225925,0,-0.81,0.7142856122449125,1,0.26,0.0888888790123468,-0.329,8.2,5,0.4120601979748246,1.21,0.6449998387500403,3.64,15.334297396168548,Medium
S_1261,4,728,1,0,2,0,0.2802380885657598,48,0.0,0,0.072,0.857142734693895,2,0.77,0.4111110654321039,-0.494,7.3,2,0.11557786040757274,1.02,0.6849998287500428,1.46,11.20591044928904,Low
S_1262,1,401,0,2,1,1,0.2647618984580501,44,0.33333322222225925,0,-0.408,0.0,0,0.3,0.1333333185185202,0.039,8.0,0,0.736180719552583,4.61,0.4599998850000287,4.02,15.968465807149128,Medium
S_1263,3,1016,0,1,1,0,0.2852380884467122,82,0.0,0,-0.939,0.4285713673469475,1,0.5,0.5555554938271674,-0.417,8.7,5,0.8894470127017555,2.86,0.6799998300000425,1.19,7.174970154217374,Low
S_1264,1,865,0,0,1,0,0.12738094934807265,4,0.0,1,0.099,0.0,1,0.91,0.03333332962963005,0.148,7.0,4,0.8693465152395691,2.59,0.8349997912500521,1.4,10.117488934672782,Low
S_1265,3,498,2,1,0,0,0.254523803463719,81,0.0,0,0.76,0.7142856122449125,2,0.5,0.511111054320994,-0.478,1.2,4,0.22864315863237217,2.04,0.6899998275000431,3.01,18.39811861147642,High
S_1266,2,691,0,0,3,0,0.046666665555555584,46,0.0,0,-0.147,0.0,0,0.89,0.23333330740741032,0.461,2.9,3,0.4974873121891175,1.68,0.6899998275000431,2.0,7.639486886078101,Low
S_1267,2,43,0,0,0,0,0.03452380870181408,57,0.6666664444445185,0,0.161,0.0,1,0.6,0.6444443728395142,0.076,5.4,4,0.6306531078761035,3.92,0.9524997618750594,3.17,13.064556509583763,Medium
S_1268,3,291,1,0,0,0,0.04904761787981863,39,0.33333322222225925,0,-0.024,0.57142848979593,0,0.76,0.9666665592592711,0.207,7.2,0,0.5979897995000504,1.44,0.6499998375000406,4.45,20.401988652176037,High
S_1269,2,613,0,0,3,1,0.6430952227834471,8,0.0,0,-0.591,0.285714244897965,0,0.37,0.2777777469135837,0.193,1.2,3,0.22613059644959885,2.93,0.13999996500000875,1.37,10.96617792533664,Low
S_1270,1,833,0,0,4,0,0.17238094827664407,48,0.33333322222225925,0,-0.69,0.9999998571428775,0,0.73,0.011111109876543358,0.006,6.4,3,0.13065323350421268,1.59,0.32249991937502015,1.23,6.798128627666348,Low
S_1271,3,478,0,0,0,0,0.14880952026644,67,0.0,0,-0.702,0.1428571224489825,0,0.99,0.5777777135802541,-0.495,2.0,5,0.9673364403677286,3.87,0.1374999656250086,1.78,6.277812318055792,Low
S_1272,3,257,1,0,2,0,0.31285713540816346,72,0.0,0,-0.875,0.285714244897965,2,0.54,0.8777776802469245,-0.272,5.7,2,0.8015073363046893,1.82,0.49999987500003124,4.12,17.640840023065945,High
S_1273,4,1034,1,2,4,0,0.1554761867743765,77,0.6666664444445185,0,-0.447,0.7142856122449125,1,0.01,0.8999999000000112,-0.404,8.1,1,0.03768843274159979,4.46,0.2774999306250173,2.77,15.919687112138178,Medium
S_1274,4,1185,0,0,2,0,0.08999999785714291,52,0.0,0,-0.304,0.285714244897965,2,0.09,0.8777776802469245,-0.487,8.7,2,0.7788942766597294,4.19,0.6999998250000437,4.82,14.31965545076795,Medium
S_1275,2,911,0,1,1,0,0.3269047541213154,6,0.0,0,-0.133,0.285714244897965,0,0.79,0.26666663703704035,0.144,4.1,0,0.6959797246282099,3.29,0.2124999468750133,4.03,11.821122281649235,Low
S_1276,1,585,1,0,1,0,0.2430952323072564,28,0.33333322222225925,0,0.028,0.857142734693895,1,0.53,0.5666666037037107,0.31,3.8,1,0.9346731319916755,2.63,0.6299998425000394,2.55,17.058243461079222,High
S_1277,4,921,0,0,1,1,0.39571427629251726,45,0.33333322222225925,0,-0.851,0.7142856122449125,0,0.12,0.37777773580247387,0.285,8.3,3,0.6381907944244235,3.11,0.272499931875017,1.96,14.422237585616033,Medium
S_1278,1,630,2,1,1,0,0.22261904231859428,40,0.0,0,0.737,0.57142848979593,0,0.87,0.5777777135802541,0.308,6.3,2,0.7788942766597294,2.34,0.2674999331250167,3.46,20.393941390198165,High
S_1279,3,602,0,0,1,0,0.6388095085997737,85,0.0,0,-0.558,0.9999998571428775,0,0.39,0.4222221753086472,0.421,9.4,4,0.7713565901114094,2.55,0.9224997693750577,1.97,12.58145089487254,Medium
S_1280,3,336,3,1,3,1,0.054761903458049925,28,0.0,0,-0.658,0.4285713673469475,1,0.58,0.4777777246913639,0.056,2.2,1,0.6783917893487966,2.37,0.767499808125048,4.09,28.96015302474103,High
S_1281,3,976,0,0,1,0,0.24642856556122467,1,0.33333322222225925,0,0.511,0.285714244897965,2,0.76,0.04444443950617338,-0.195,7.1,2,0.6080400482311437,2.14,0.8749997812500546,2.11,8.632086782396154,Low
S_1282,4,791,3,0,0,0,0.9745237863208622,58,0.33333322222225925,0,-0.568,0.7142856122449125,0,0.6,0.46666661481482064,0.482,2.3,3,0.9623113160021818,3.03,0.8024997993750501,4.69,31.663453009315933,High
S_1283,2,1082,0,0,2,0,0.07166666496031751,38,0.33333322222225925,0,-0.419,0.7142856122449125,2,0.9,0.5666666037037107,-0.165,2.7,4,0.3793968895987714,4.5,0.16749995812501045,1.88,8.487967502997478,Low
S_1284,1,691,0,0,0,0,0.09357142634353748,73,0.33333322222225925,0,0.321,0.285714244897965,1,0.08,0.511111054320994,-0.436,8.4,5,0.1909547258907724,3.75,0.05499998625000343,3.89,10.594430296847083,Low
S_1285,3,296,0,1,1,0,0.113571425867347,23,0.0,0,-0.193,0.57142848979593,0,0.2,0.4888888345679073,0.324,5.6,5,0.8517585799601558,4.58,0.16499995875001028,4.19,13.1599962583578,Medium
S_1286,3,1075,0,1,0,0,0.13047618736961458,79,0.33333322222225925,0,-0.307,0.1428571224489825,0,0.59,0.9444443395061846,0.332,4.0,2,0.4246230088886912,2.75,0.8749997812500546,3.46,14.269098063580941,Medium
S_1287,1,139,0,0,2,0,0.533333320634921,44,0.33333322222225925,0,0.516,0.4285713673469475,0,0.46,0.1444444283950635,0.219,9.9,2,0.010050248731093293,3.88,0.864999783750054,4.05,14.168525464681828,Medium
S_1288,3,1082,0,0,2,0,0.23261904208049905,88,0.0,0,0.694,0.285714244897965,1,0.1,0.5333332740740807,0.062,1.9,4,0.06783917893487967,4.39,0.17249995687501077,2.72,8.846124530944572,Low
S_1289,3,702,0,1,6,0,0.09880952145691616,66,0.0,0,-0.81,0.4285713673469475,2,0.16,0.0888888790123468,0.21,8.4,2,0.15326629314917253,2.34,0.9549997612500597,3.91,11.723503751750975,Low
S_1290,4,80,0,0,1,0,0.2845238027494333,58,0.0,0,-0.479,0.857142734693895,0,0.99,0.699999922222231,0.387,7.4,4,0.19597985025631903,4.44,0.4274998931250267,3.43,13.352836280809155,Medium
S_1291,1,145,1,1,3,0,0.09857142622448985,24,0.6666664444445185,0,0.681,0.4285713673469475,2,0.68,0.26666663703704035,0.351,6.4,1,0.6557787297038367,3.94,0.09999997500000622,3.1,15.710634937515891,Medium
S_1292,3,627,2,0,5,0,0.15809523433106584,31,0.33333322222225925,0,0.485,0.7142856122449125,2,0.03,0.8777776802469245,-0.27,5.9,4,0.3341707703088517,1.76,0.25499993625001594,2.55,18.940360277699458,High
S_1293,1,665,0,0,0,0,0.09285714064625857,26,0.33333322222225925,0,0.305,0.857142734693895,1,0.92,0.37777773580247387,-0.059,9.5,2,0.4924621878235709,2.73,0.37499990625002344,4.57,14.390651765724382,Medium
S_1294,2,888,0,1,4,1,0.04380952276643994,55,0.0,0,0.213,0.857142734693895,0,0.94,0.5888888234567974,-0.286,6.2,0,0.5276380583823974,2.57,0.432499891875027,2.68,13.793018350189953,Medium
S_1295,2,1032,0,0,0,0,0.04952380834467123,28,0.33333322222225925,0,-0.743,0.4285713673469475,2,0.88,0.8999999000000112,-0.211,1.2,1,0.9246228832605821,3.72,0.6149998462500385,3.18,12.79833610215538,Medium
S_1296,2,566,1,0,0,0,0.015952380572562368,0,0.0,0,-0.999,0.857142734693895,0,0.21,0.07777776913580343,-0.178,4.7,4,0.2135677855357323,2.36,0.687499828125043,3.59,14.408043360298706,Medium
S_1297,2,595,0,0,1,0,0.01714285673469389,83,0.0,0,-0.72,0.4285713673469475,1,0.06,0.3222221864197571,0.19,8.5,1,0.7185927842731697,4.5,0.7499998125000469,2.03,8.53383027343051,Low
S_1298,1,1052,0,1,2,0,0.13285713969387764,50,0.0,0,-0.61,0.9999998571428775,0,0.09,0.5444443839506241,-0.442,8.5,1,0.8592962665084758,3.16,0.07249998187500453,1.75,7.6522005154777455,Low
S_1299,1,56,2,1,1,0,0.33047618260771,27,0.33333322222225925,0,0.39,0.7142856122449125,1,0.48,0.6444443728395142,0.046,4.4,3,0.3517587055882649,1.08,0.15249996187500955,2.74,19.582091186836557,High
S_1300,4,295,0,0,2,0,0.6297618897675741,31,0.33333322222225925,0,-0.331,0.1428571224489825,0,0.51,0.699999922222231,0.252,7.3,0,0.25376878046010537,2.52,0.9724997568750606,1.92,11.817767641744382,Low
S_1301,2,819,0,1,1,0,0.0652380936848073,14,0.0,0,-0.03,0.57142848979593,2,0.36,0.922222119753098,0.08,4.6,0,0.06532661675210634,3.89,0.9599997600000599,4.68,15.610563756657802,Medium
S_1302,3,755,1,1,0,0,0.18523809082766451,49,0.6666664444445185,0,0.585,0.9999998571428775,0,0.4,0.9333332296296413,0.002,8.6,5,0.15326629314917253,1.77,0.10499997375000654,2.73,17.18297924964041,High
S_1303,1,763,1,0,1,0,0.07023809356575969,3,0.33333322222225925,0,-0.076,0.857142734693895,0,0.95,0.2777777469135837,0.379,2.3,3,0.5904521129517304,3.77,0.8999997750000561,4.56,20.026784320444442,High
S_1304,2,647,0,0,3,0,0.32357142086734714,65,0.33333322222225925,0,-0.594,0.285714244897965,1,0.3,0.18888886790123693,-0.059,3.6,5,0.7688440279286362,3.37,0.912499771875057,4.05,13.68465259444721,Medium
S_1305,4,1093,1,3,0,0,0.0535714272959184,79,0.0,0,0.523,0.0,1,0.9,0.23333330740741032,-0.266,2.9,5,0.140703482235306,1.0,0.9949997512500622,3.96,14.379417188845416,Medium
S_1306,4,1126,2,0,1,0,0.3745238006065762,83,0.0,0,0.507,0.0,1,0.47,0.766666581481491,-0.446,5.8,2,0.050251243655466404,4.25,0.03499999125000216,1.05,12.751822372419673,Medium
S_1307,3,126,0,0,3,0,0.6290476040702953,64,0.33333322222225925,0,-0.983,0.57142848979593,1,0.0,0.02222221975308669,-0.362,5.6,5,0.525125496199624,3.73,0.6849998287500428,4.41,14.087791271428493,Medium
S_1308,3,675,0,0,1,0,0.11428571156462591,24,0.0,0,-0.142,0.0,2,0.5,0.6222221530864275,0.386,7.7,3,0.7010048489937565,4.32,0.5174998706250323,3.29,11.297528184196981,Low
S_1309,4,1192,5,0,0,0,0.06571428414965991,85,0.0,0,-0.156,0.0,0,0.78,0.9666665592592711,0.246,4.7,5,0.6256279835105568,1.07,0.0049999987500003165,4.23,32.68477051123735,High
S_1310,3,648,0,0,3,0,0.5233333208730162,9,0.6666664444445185,0,0.766,0.4285713673469475,1,0.8,0.4999999444444507,0.407,5.0,0,0.9824118134643683,2.17,0.7874998031250493,3.35,15.998553283694317,Medium
S_1311,4,465,5,1,0,0,0.42880951359977354,41,0.0,1,-0.232,0.9999998571428775,2,0.45,0.5666666037037107,-0.373,2.6,0,0.017587935279413262,3.68,0.0924999768750058,2.45,33.34301595522563,High
S_1312,4,575,0,0,0,0,0.08476190274376423,12,0.0,0,-0.099,0.1428571224489825,0,0.6,0.4777777246913639,-0.32,2.7,3,0.8341706446807424,1.13,0.6524998368750408,4.19,11.852503445634174,Low
S_1313,3,1031,1,0,1,0,0.35785713433673494,9,0.33333322222225925,0,-0.643,0.1428571224489825,1,0.38,0.5444443839506241,-0.152,1.8,2,0.8090450228530094,1.33,0.63999984000004,4.72,19.21766316927991,High
S_1314,2,231,0,0,0,0,0.595952366763039,43,0.0,0,-0.689,0.0,1,0.66,0.5888888234567974,0.314,9.0,5,0.030150746193279822,2.81,0.20249994937501267,3.47,11.557674215602814,Low
S_1315,1,620,1,0,1,0,0.5033333213492067,51,0.0,0,0.275,0.0,0,0.68,0.8444443506172944,-0.438,9.8,2,0.8391957690462892,2.43,0.829999792500052,2.04,13.746528369945896,Medium
S_1316,3,655,1,0,2,0,0.34238094422902515,68,0.33333322222225925,0,-0.106,0.857142734693895,1,0.47,0.9444443395061846,-0.157,5.8,3,0.4522611928991977,1.08,0.7024998243750439,1.88,15.878021828909482,Medium
S_1317,1,375,0,0,3,0,0.13999999666666677,76,0.0,0,0.526,0.9999998571428775,2,0.28,0.988888779012358,-0.291,4.4,4,0.7638189035630895,4.38,0.9099997725000568,2.44,12.268484489886033,Medium
S_1318,3,881,1,0,0,0,0.565476177012472,56,0.33333322222225925,0,-0.67,0.857142734693895,2,0.41,0.6888888123456876,0.408,8.7,3,0.17587935279413244,4.18,0.7899998025000494,4.05,21.149259061923278,High
S_1319,2,105,0,0,3,0,0.22404761371315207,21,0.0,0,0.523,0.1428571224489825,2,0.68,0.31111107654321374,0.291,4.7,3,0.9874369378299152,2.92,0.15999996000000996,3.35,10.480627173496998,Low
S_1320,4,1132,0,0,2,0,0.10357142610544223,22,0.0,0,0.594,0.9999998571428775,2,0.69,0.15555553827160687,-0.284,8.1,5,0.48492450127525094,2.52,0.24249993937501513,4.9,12.979304987442184,Medium
S_1321,3,302,0,0,2,0,0.1076190450566894,29,0.0,0,-0.192,0.57142848979593,2,0.35,0.33333329629630043,0.274,7.1,4,0.532663182747944,4.68,0.5374998656250336,4.62,13.86137691764884,Medium
S_1322,2,937,0,1,1,0,0.2259523755725625,17,0.0,0,-0.97,0.7142856122449125,2,0.36,0.011111109876543358,-0.129,9.8,0,0.23366828299791884,3.32,0.14999996250000938,3.51,9.43542988883508,Low
S_1323,2,954,0,0,1,0,0.5566666534126987,45,0.0,0,-0.92,0.857142734693895,1,0.49,0.3999999555555605,0.076,2.6,3,0.06783917893487967,1.8,0.1074999731250067,4.74,14.499124421477461,Medium
S_1324,3,838,1,0,2,0,0.32642856365646283,80,0.33333322222225925,0,0.146,0.1428571224489825,0,0.91,0.766666581481491,-0.188,2.5,1,0.20100497462186567,2.06,0.8399997900000525,1.19,12.450003901600574,Medium
S_1325,4,1103,0,0,1,0,0.23857142289115665,69,0.33333322222225925,0,0.867,0.285714244897965,0,0.18,0.6111110432098842,0.184,4.4,0,0.4095476357920513,2.72,0.039999990000002476,1.86,8.698023170557887,Low
S_1326,3,798,0,0,1,0,0.42285713278911596,27,0.6666664444445185,0,0.267,0.57142848979593,2,0.38,0.18888886790123693,-0.129,6.5,1,0.2989948997500252,2.81,0.19749995062501235,3.27,11.954089115996524,Low
S_1327,2,648,0,1,2,0,0.22761904219954665,89,0.6666664444445185,0,0.009,0.57142848979593,2,0.79,0.922222119753098,-0.335,4.7,3,0.6381907944244235,2.26,0.05249998687500327,3.25,13.16557056695778,Medium
S_1328,1,284,0,0,1,0,0.2199999947619049,22,0.0,0,0.396,0.4285713673469475,0,0.23,0.33333329629630043,-0.058,5.2,4,0.4798993769097043,3.35,0.8449997887500528,1.89,8.35104156227832,Low
S_1329,3,1091,0,0,1,0,0.15761904386621325,8,0.6666664444445185,0,-0.981,0.57142848979593,0,0.02,0.28888885679012705,0.181,1.3,4,0.8341706446807424,1.52,0.3399999150000212,2.64,11.638550489575223,Low
S_1330,4,711,0,0,1,0,0.2190476138321997,72,0.0,0,-0.177,0.7142856122449125,1,0.13,0.3222221864197571,0.225,5.4,0,0.22613059644959885,4.25,0.10999997250000686,1.94,7.828511166695309,Low
S_1331,3,176,0,0,4,0,0.042857141836734725,44,0.0,0,0.455,0.1428571224489825,2,0.9,0.8777776802469245,0.18,4.1,0,0.6281405456933302,1.79,0.9299997675000581,1.1,8.095758791842389,Low
S_1332,4,773,0,1,2,0,0.09047618832199553,24,0.0,0,0.213,0.57142848979593,1,0.74,0.8444443506172944,0.149,4.9,1,0.4447235063508778,1.39,0.26249993437501634,1.82,8.85534197151064,Low
S_1333,3,318,0,1,1,1,0.18619047175736972,1,0.0,1,0.148,0.1428571224489825,0,0.86,0.7333332518518609,0.342,2.1,3,0.32160795939498504,3.33,0.23999994000001498,3.74,20.009893255120673,High
S_1334,2,882,0,1,3,0,0.024999999404761917,73,0.6666664444445185,0,-0.634,0.7142856122449125,0,0.29,0.8555554604938377,-0.364,8.1,1,0.09798992512815949,1.06,0.6449998387500403,2.64,12.010226540147421,Medium
S_1335,1,1150,1,1,0,0,0.15642856770408173,38,0.33333322222225925,0,-0.401,0.285714244897965,0,0.05,0.766666581481491,0.009,8.3,2,0.18844216370799907,4.69,0.8774997806250547,4.2,18.702155328977533,High
S_1336,1,116,1,1,0,0,0.3964285619897962,51,0.33333322222225925,0,-0.834,0.285714244897965,1,0.98,0.3444444061728437,-0.339,5.3,0,0.22613059644959885,4.55,0.5349998662500335,1.71,11.832177389900293,Low
S_1337,2,558,0,0,5,0,0.11880952098072568,11,0.0,0,0.204,0.9999998571428775,0,0.72,0.4777777246913639,0.082,6.8,4,0.0025125621827733233,2.83,0.5399998650000337,3.44,11.916273743484865,Low
S_1338,4,595,0,2,1,0,0.34904761073696167,63,0.0,0,-0.451,0.7142856122449125,1,0.86,0.7444443617284043,0.151,2.0,5,0.4924621878235709,2.94,0.22999994250001435,4.94,15.843509214709524,Medium
S_1339,2,1100,0,0,1,0,0.19619047151927452,21,0.0,0,-0.813,0.1428571224489825,1,0.22,0.9444443395061846,0.487,7.7,0,0.9371856941744486,1.57,0.2124999468750133,1.69,9.423804265898816,Low
S_1340,4,152,1,0,2,0,0.08809523599773247,22,0.33333322222225925,0,-0.843,0.57142848979593,0,0.84,0.2777777469135837,-0.204,3.0,4,0.9120600723467156,4.59,0.3074999231250192,3.31,14.97953551358934,Medium
S_1341,2,228,3,1,3,0,0.5883333193253972,28,0.33333322222225925,0,-0.396,0.57142848979593,0,0.31,0.4777777246913639,-0.112,2.6,2,0.2135677855357323,4.76,0.32499991875002027,1.06,20.100757401344694,High
S_1342,1,478,2,0,1,0,0.1966666619841271,34,0.33333322222225925,1,-0.681,0.0,2,0.51,0.7222221419753176,-0.246,1.3,1,0.979899251281595,2.81,0.9474997631250592,3.88,25.899564856076825,High
S_1343,4,1164,3,0,1,0,0.565476177012472,13,0.0,0,0.588,0.285714244897965,0,0.01,0.1777777580246936,0.351,5.1,5,0.3793968895987714,4.19,0.8474997881250529,3.47,24.517586760756302,High
S_1344,4,162,0,0,2,0,0.09047618832199553,89,0.0,0,-0.29,0.4285713673469475,2,0.55,0.7333332518518609,0.072,4.3,2,0.30904514848111847,3.56,0.40499989875002534,2.08,8.751616001196634,Low
S_1345,2,1010,0,0,1,0,0.12333333039682547,66,0.9999996666667778,0,-0.73,0.57142848979593,2,0.69,0.4777777246913639,-0.344,7.9,3,0.407035073609278,3.1,0.8749997812500546,2.49,12.39522378096615,Medium
S_1346,1,232,2,0,4,0,0.03928571335034016,7,0.0,0,0.731,0.285714244897965,2,0.92,0.9333332296296413,0.054,7.0,3,0.610552610413917,4.91,0.897499775625056,1.1,16.202837480399904,Medium
S_1347,3,424,0,0,2,0,0.20666666174603188,87,0.33333322222225925,0,-0.429,0.57142848979593,1,0.86,0.4333332851851906,0.49,9.8,2,0.876884201787889,4.12,0.2949999262500185,3.32,13.14974054134023,Medium
S_1348,4,839,0,1,1,1,0.10380952133786853,53,0.0,0,-0.986,0.0,2,0.66,0.5888888234567974,-0.082,6.8,3,0.3391958946743983,3.11,0.11999997000000749,3.53,13.553290869058412,Medium
S_1349,2,1170,0,1,1,0,0.5090476069274379,57,0.33333322222225925,0,-0.966,0.7142856122449125,2,0.05,0.15555553827160687,0.175,2.0,3,0.7939696497563693,1.76,0.2949999262500185,3.35,12.856349829010142,Medium
S_1350,1,467,0,1,2,0,0.4676190364852611,88,0.33333322222225925,0,0.853,0.7142856122449125,0,0.68,0.2777777469135837,0.214,1.9,2,0.7964822119391428,3.43,0.44249988937502766,1.93,10.634243232042335,Low
S_1351,3,624,0,0,2,0,0.17547618629818607,79,0.0,0,-0.105,0.857142734693895,2,0.59,0.3999999555555605,0.083,8.8,0,0.8567837043257023,3.76,0.6924998268750433,4.25,14.348497253024819,Medium
S_1352,4,205,0,0,0,0,0.5523809392290253,30,0.0,0,0.472,0.285714244897965,0,0.38,0.36666662592593047,0.359,6.2,4,0.5929646751345037,2.34,0.1699999575000106,2.16,9.299535775395322,Low
S_1353,4,302,0,0,3,0,0.19904761430839019,72,0.0,0,-0.648,0.285714244897965,1,0.26,0.2999999666666704,0.006,4.1,3,0.9447233807227687,2.97,0.07999998000000501,1.08,5.345294573443891,Low
S_1354,4,201,0,0,0,0,0.2647618984580501,32,0.33333322222225925,0,-0.905,0.857142734693895,2,0.98,0.07777776913580343,0.193,3.9,0,0.22864315863237217,1.39,0.9949997512500622,1.61,9.566546799968625,Low
S_1355,1,607,0,0,2,0,0.5469047488832203,66,0.0,0,-0.899,0.9999998571428775,2,0.67,0.37777773580247387,0.024,3.9,3,0.41708532234037127,4.03,0.6649998337500416,1.28,9.129132158183292,Low
S_1356,4,498,0,0,4,0,0.47452379822562385,62,0.0,0,0.235,0.1428571224489825,1,0.48,0.8111110209876645,0.18,7.9,0,0.5628139289412238,3.74,0.5074998731250316,4.89,15.860432377729117,Medium
S_1357,2,41,0,1,3,0,0.22714285173469403,21,0.0,0,0.468,0.57142848979593,2,0.47,0.7444443617284043,0.1,5.9,4,0.070351741117653,4.01,0.927499768125058,4.21,14.602969897348924,Medium
S_1358,4,788,0,0,2,0,0.31404761157029504,51,0.0,0,0.953,0.57142848979593,0,0.34,0.4999999444444507,-0.073,7.2,2,0.9472359429055419,4.04,0.0024999993750001582,1.84,8.07123558929164,Low
S_1359,1,452,1,0,2,0,0.03761904672335603,55,0.0,0,0.643,0.285714244897965,0,0.17,0.46666661481482064,0.382,8.2,3,0.8994972614328488,4.02,0.4574998856250286,3.55,15.762782507093366,Medium
S_1360,2,263,0,0,2,0,0.4685714174149663,66,0.0,0,0.888,0.285714244897965,0,0.4,0.23333330740741032,-0.301,3.5,0,0.07286430330042631,1.78,0.5549998612500348,1.85,6.958006690063556,Low
S_1361,2,743,1,0,3,0,0.433095227783447,78,0.0,0,-0.622,0.4285713673469475,0,0.34,0.19999997777778025,0.166,5.9,3,0.821607833766876,4.69,0.3774999056250235,3.43,15.5250359963945,Medium
S_1362,2,962,0,0,2,0,0.3480952298072565,6,0.0,0,0.631,0.285714244897965,2,0.26,0.07777776913580343,-0.344,8.4,1,0.610552610413917,1.61,0.1299999675000081,2.94,7.9116000320390425,Low
S_1363,2,105,0,0,1,0,0.38619046699546505,16,0.0,0,0.776,0.285714244897965,1,0.67,0.11111109876543349,0.433,7.4,4,0.7964822119391428,3.28,0.5949998512500372,2.59,10.095815101517843,Low
S_1364,3,777,0,1,2,0,0.10499999750000005,23,0.0,0,0.478,0.857142734693895,1,0.72,0.16666664814815021,-0.264,4.1,1,0.3668340786849048,4.95,0.10499997375000654,3.88,10.338119432517157,Low
S_1365,1,1171,0,0,1,0,0.3823809432766443,25,0.6666664444445185,0,-0.745,0.285714244897965,0,0.69,0.7555554716049476,0.075,1.1,0,0.7939696497563693,2.73,0.6299998425000394,3.29,14.76920640253071,Medium
S_1366,2,851,2,0,1,0,0.07761904577097511,55,0.33333322222225925,0,-0.671,0.7142856122449125,0,0.73,0.8111110209876645,-0.438,2.1,3,0.5728641776723171,1.57,0.9799997550000612,3.75,22.25162477910496,High
S_1367,1,900,0,1,2,1,0.2140476139512473,52,0.33333322222225925,0,0.532,0.285714244897965,2,0.65,0.03333332962963005,0.498,8.0,5,0.6884420380798898,1.03,0.767499808125048,2.76,15.053012641535325,Medium
S_1368,2,163,2,0,2,0,0.13571428248299328,2,0.0,0,0.571,0.4285713673469475,1,0.58,0.12222220864197683,-0.182,6.4,3,0.0,2.13,0.8949997762500559,1.59,14.236951760568918,Medium
S_1369,4,964,0,0,3,0,0.6111904616383225,8,0.6666664444445185,0,0.666,0.857142734693895,1,0.61,0.46666661481482064,0.104,3.1,3,0.7562812170147696,1.38,0.8924997768750558,3.79,17.277136802845657,High
S_1370,2,679,3,1,5,0,0.8611904556859417,77,0.33333322222225925,0,0.538,0.4285713673469475,2,0.85,0.02222221975308669,-0.084,8.1,3,0.5150752474685307,3.56,0.7499998125000469,1.48,21.31445530014638,High
S_1371,4,604,5,0,0,0,0.27499999345238113,32,0.33333322222225925,0,-0.648,0.57142848979593,1,0.56,0.12222220864197683,-0.203,6.4,0,0.4899496256407976,2.01,0.9699997575000605,3.33,32.018472393182634,High
S_1372,3,486,0,0,3,0,0.07214285542517011,61,0.6666664444445185,0,-0.087,0.4285713673469475,0,0.87,0.44444439506173394,-0.196,9.1,2,0.23366828299791884,3.57,0.7724998068750483,1.87,9.533571716236178,Low
S_1373,1,110,0,0,2,0,0.16904761502267585,38,0.33333322222225925,0,0.057,0.9999998571428775,1,0.04,0.45555550493827723,-0.434,2.8,1,0.5276380583823974,4.2,0.9574997606250598,4.19,14.828446320467908,Medium
S_1374,3,645,0,1,3,1,0.3185714209863948,72,0.0,0,-0.153,0.1428571224489825,0,0.14,0.6333332629629709,0.147,6.3,0,0.6834169137143433,2.23,0.8999997750000561,2.02,13.958844760460515,Medium
S_1375,2,838,0,1,3,1,0.018809523361678016,5,0.33333322222225925,0,0.884,0.9999998571428775,2,0.87,0.7111110320987744,0.202,5.7,0,0.6381907944244235,1.21,0.08249997937500517,1.23,12.856951800508323,Medium
